Livro,Parte,Capítulo,Item,Subitem,Index,Tipo,Texto
0,0,2,6,15,lde.0.3.06,nota,"6. os Espíritos revestem temporariamente um invólucro material perecível, cuja destruição pela morte lhes restitui a liberdade;
"
0,0,2,6,17,lde.0.3.06,nota,"7. entre as diferentes espécies de seres corpóreos, Deus escolheu a espécie humana para a encarnação dos Espíritos que chegaram a certo grau de desenvolvimento, dando-lhe superioridade moral e intelectual sobre as outras;
"
0,0,2,6,19,lde.0.3.06,nota,"8. a alma é um Espírito encarnado, sendo o corpo apenas o seu envoltório;
"
0,0,2,6,21,lde.0.3.06,nota,"9. há no homem três coisas:
"
0,0,2,6,22,lde.0.3.06,nota,"1. o corpo ou ser material análogo aos animais e animado pelo mesmo princípio vital;
"
0,0,2,6,23,lde.0.3.06,nota,"2. a alma ou ser imaterial, Espírito encarnado no corpo;
"
0,0,2,6,24,lde.0.3.06,nota,"3. o laço que prende a alma ao corpo, princípio intermediário entre a matéria e o Espírito;
"
0,0,2,6,26,lde.0.3.06,nota,"10. tem assim o homem duas naturezas: pelo corpo, participa da natureza dos animais, cujos instintos lhe são comuns; pela alma, participa da natureza dos Espíritos;
"
0,0,2,6,28,lde.0.3.06,nota,"11. o laço ou **perispírito**, que prende ao corpo o Espírito, é uma espécie de envoltório semimaterial. A morte é a destruição do invólucro mais grosseiro. O Espírito conserva o segundo, que lhe constitui um corpo etéreo, invisível para nós no estado normal, porém, que pode tornar-se acidentalmente visível e mesmo tangível, como sucede no fenômeno das aparições;
"
0,0,2,6,30,lde.0.3.06,nota,"12. o Espírito não é, pois, um ser abstrato, indefinido, só possível de conceber-se pelo pensamento. É um ser real, circunscrito, que, em certos casos, se torna apreciável **pela vista**, **pelo ouvido** e **pelo tato**;
"
0,0,2,6,32,lde.0.3.06,nota,"13. os Espíritos pertencem a diferentes classes e não são iguais, nem em poder, nem em inteligência, nem em saber, nem em moralidade. Os da primeira ordem são os Espíritos superiores, que se distinguem dos outros pela sua perfeição, seus conhecimentos, sua proximidade de Deus, pela pureza de seus sentimentos e por seu amor do bem: são os anjos ou puros Espíritos. Os das outras classes se acham cada vez mais distanciados dessa perfeição, mostrando-se os das categorias inferiores, na sua maioria, eivados das nossas paixões: o ódio, a inveja, o ciúme, o orgulho etc. Comprazem-se no mal. Há também, entre os inferiores, os que não são nem muito bons nem muito maus, antes perturbadores e enredadores, do que perversos. A malícia e as inconsequências parecem ser o que neles predomina. São os Espíritos estúrdios ou levianos;
"
0,0,2,6,34,lde.0.3.06,nota,"14. os Espíritos não ocupam perpetuamente a mesma categoria. Todos se melhoram passando pelos diferentes graus da hierarquia espírita. Esta melhora se efetua por meio da encarnação, que é imposta a uns como expiação, a outros como missão. A vida material é uma prova que lhes cumpre sofrer repetidamente, até que hajam atingido a absoluta perfeição moral;
"
0,0,2,6,36,lde.0.3.06,nota,"15. deixando o corpo, a alma volve ao mundo dos Espíritos, donde saíra, para passar por nova existência material, após um lapso de tempo mais ou menos longo, durante o qual permanece em estado de Espírito errante; [^2]:
"
0,0,2,6,38,lde.0.3.06,nota,"16. tendo o Espírito que passar por muitas encarnações, segue-se que todos nós temos tido muitas existências e que teremos ainda outras, mais ou menos aperfeiçoadas, quer na Terra, quer em outros mundos;
"
0,0,2,6,40,lde.0.3.06,nota,"17. a encarnação dos Espíritos se dá sempre na espécie humana; seria erro acreditar-se que a alma ou Espírito possa encarnar no corpo de um animal;
"
0,0,2,6,42,lde.0.3.06,nota,"18. as diferentes existências corpóreas do Espírito são sempre progressivas e nunca regressivas; mas, a rapidez do seu progresso depende dos esforços que faça para chegar à perfeição;
"
0,0,2,6,44,lde.0.3.06,nota,"19. as qualidades da alma são as do Espírito que está encarnado em nós; assim, o homem de bem é a encarnação de um bom Espírito, o homem perverso a de um Espírito impuro;
"
0,0,2,6,46,lde.0.3.06,nota,"20. a alma possuía sua individualidade antes de encarnar; conserva-a depois de se haver separado do corpo;
"
0,0,2,6,48,lde.0.3.06,nota,"21. na sua volta ao mundo dos Espíritos, encontra a alma todos aqueles que conhecera na Terra, e todas as suas existências anteriores se lhe desenham na memória, com a lembrança de todo bem e de todo mal que fez;
"
0,0,2,6,50,lde.0.3.06,nota,"22. o Espírito encarnado se acha sob a influência da matéria; o homem que vence esta influência, pela elevação e depuração de sua alma, se aproxima dos bons Espíritos, em cuja companhia um dia estará. Aquele que se deixa dominar pelas más paixões, e põe todas as suas alegrias na satisfação dos apetites grosseiros, se aproxima dos Espíritos impuros, dando preponderância à sua natureza animal;
"
0,0,2,6,52,lde.0.3.06,nota,"23. os Espíritos encarnados habitam os diferentes globos do Universo;
"
0,0,2,6,54,lde.0.3.06,nota,"24. os não encarnados ou errantes não ocupam uma região determinada e circunscrita; estão por toda parte no espaço e ao nosso lado, vendo-nos e acotovelando-nos de contínuo. É toda uma população invisível, a mover-se em torno de nós;
"
0,0,2,6,56,lde.0.3.06,nota,"25. os Espíritos exercem incessante ação sobre o mundo moral e mesmo sobre o mundo físico. Atuam sobre a matéria e sobre o pensamento e constituem uma das potências da Natureza, causa eficiente de uma multidão de fenômenos até então inexplicados ou mal explicados e que não encontram explicação racional senão no Espiritismo;
"
0,0,2,6,58,lde.0.3.06,nota,"26. as relações dos Espíritos com os homens são constantes. Os bons Espíritos nos atraem para o bem, nos sustentam nas provas da vida e nos ajudam a suportá-las com coragem e resignação. Os maus nos impelem para o mal: é-lhes um gozo ver-nos sucumbir e assemelhar-nos a eles;
"
0,0,2,6,60,lde.0.3.06,nota,"27. as comunicações dos Espíritos com os homens são ocultas ou ostensivas. As ocultas se verificam pela influência boa ou má que exercem sobre nós, à nossa revelia. Cabe ao nosso juízo discernir as boas das más inspirações. As comunicações ostensivas se dão por meio da escrita, da palavra ou de outras manifestações materiais, quase sempre pelos médiuns que lhes servem de instrumentos;
"
0,0,2,6,62,lde.0.3.06,nota,"28. os Espíritos se manifestam espontaneamente ou mediante evocação;
"
0,0,2,6,64,lde.0.3.06,nota,"29. podem evocar-se todos os Espíritos: os que animaram homens obscuros, como os das personagens mais ilustres, seja qual for a época em que tenham vivido; os de nossos parentes, amigos, ou inimigos, e obter-se deles, por comunicações escritas ou verbais, conselhos, informações sobre a situação em que se encontram no Além, sobre o que pensam a nosso respeito, assim como as revelações que lhes seja permitido fazer-nos;
"
0,0,2,6,66,lde.0.3.06,nota,"30. os Espíritos são atraídos na razão da simpatia que lhes inspire a natureza moral do meio que os evoca. Os Espíritos superiores se comprazem nas reuniões sérias, onde predominam o amor do bem e o desejo sincero, por parte dos que as compõem, de se instruírem e melhorarem. A presença deles afasta os Espíritos inferiores que, inversamente, encontram livre acesso e podem obrar com toda a liberdade entre pessoas frívolas ou impelidas unicamente pela curiosidade e onde quer que existam maus instintos. Longe de se obterem bons conselhos, ou informações úteis, deles só se devem esperar futilidades, mentiras, gracejos de mau gosto, ou mistificações, pois que muitas vezes tomam nomes venerados, a fim de melhor induzirem ao erro;
"
0,0,2,6,68,lde.0.3.06,nota,"31. distinguir os bons dos maus Espíritos é extremamente fácil. Os Espíritos superiores usam constantemente de linguagem digna, nobre, repassada da mais alta moralidade, escoimada de qualquer paixão inferior; a mais pura sabedoria lhes transparece dos conselhos, que objetivam sempre o nosso melhoramento e o bem da Humanidade. A dos Espíritos inferiores, ao contrário, é inconsequente, amiúde trivial e até grosseira. Se, por vezes, dizem alguma coisa boa e verdadeira, muito mais vezes dizem falsidades e absurdos, por malícia ou ignorância. Zombam da credulidade dos homens e se divertem à custa dos que os interrogam, lisonjeando-lhes a vaidade, alimentando-lhes os desejos com falazes esperanças. Em resumo, as comunicações sérias, na mais ampla acepção do termo, só são dadas nos centros sérios, onde reine íntima comunhão de pensamentos, tendo em vista o bem;
"
0,0,2,6,70,lde.0.3.06,nota,"32. a moral dos Espíritos superiores se resume, como a do Cristo, nesta máxima evangélica: Fazer aos outros o que quereríamos que os outros nos fizessem, isto é, fazer o bem e não o mal. Neste princípio encontra o homem uma regra universal de proceder, mesmo para as suas menores ações;
"
0,0,2,6,72,lde.0.3.06,nota,"33. ensinam-nos que o egoísmo, o orgulho, a sensualidade são paixões que nos aproximam da natureza animal, prendendo-nos à matéria; que o homem que, já neste mundo, se desliga da matéria, desprezando as futilidades mundanas e amando o próximo, se avizinha da natureza espiritual; que cada um deve tornar-se útil, de acordo com as faculdades e os meios que Deus lhe pôs nas mãos para experimentá-lo; que o **forte** e o **poderoso** devem amparo e proteção ao **fraco**, porquanto transgride a Lei de Deus aquele que abusa da força e do poder para oprimir o seu semelhante. Ensinam, finalmente, que, no mundo dos Espíritos, nada podendo estar oculto, o hipócrita será desmascarado e patenteadas todas as suas torpezas; que a presença inevitável, e de todos os instantes, daqueles para com quem houvermos procedido mal constitui um dos castigos que nos estão reservados; que ao estado de inferioridade e superioridade dos Espíritos correspondem penas e gozos desconhecidos na Terra;
"
0,0,2,6,74,lde.0.3.06,nota,"34. mas ensinam também não haver faltas irremissíveis que a expiação não possa apagar. Meio de consegui-lo encontra o homem nas diferentes existências que lhe permitem avançar, conforme os seus desejos e esforços, na senda do progresso, para a perfeição, que é o seu destino final.
"
0,0,2,6,76,lde.0.3.06,nota,"Este o resumo da Doutrina Espírita, como resulta dos ensinamentos dados pelos Espíritos superiores. Vejamos agora as objeções que se lhe contrapõem.
"
0,0,2,6,78,lde.0.3.06,nota,"---
"
0,0,2,7,1,lde.0.3.07,nota,"Para muita gente, a oposição das corporações científicas constitui, senão uma prova, pelo menos forte presunção contra o que quer que seja. Não somos dos que se insurgem contra os sábios, pois não queremos dar azo a que de nós digam que escouceamos. Temo-los, ao contrário, em grande apreço e muito honrados nos julgaríamos se fôssemos contados entre eles. Suas opiniões, porém, não podem representar, em todas as circunstâncias, uma sentença irrevogável.
"
0,0,2,7,3,lde.0.3.07,nota,"Desde que a Ciência sai da observação material dos fatos, tratando de os apreciar e explicar, o campo está aberto às conjeturas. Cada um arquiteta o seu sistemazinho, disposto a sustentá-lo com fervor, para fazê-lo prevalecer. Não vemos todos os dias as mais opostas opiniões serem alternativamente preconizadas e rejeitadas, ora repelidas como erros absurdos, para logo depois aparecerem proclamadas como verdades incontestáveis? Os fatos, eis o verdadeiro critério dos nossos juízos, o argumento sem réplica. Na ausência dos fatos, a dúvida se justifica no homem ponderado.
"
0,0,2,7,5,lde.0.3.07,nota,"Com relação às coisas notórias, a opinião dos sábios é, com toda razão, fidedigna, porquanto eles sabem mais e melhor do que o vulgo. Mas, no tocante a princípios novos, a coisas desconhecidas, essa opinião quase nunca é mais do que hipotética, por isso que eles não se acham, menos que os outros, sujeitos a preconceitos. Direi mesmo que o sábio tem mais preconceitos que qualquer outro, porque uma propensão natural o leva a subordinar tudo ao ponto de vista donde mais aprofundou os seus conhecimentos: o matemático não vê prova senão numa demonstração algébrica, o químico refere tudo à ação dos elementos etc. Aquele que se fez um especialista prende todas as suas ideias à especialidade que adotou. Tirai-o daí e o vereis quase sempre desarrazoar, por querer submeter tudo ao mesmo cadinho: consequência da fraqueza humana. Assim, pois, consultarei, do melhor grado e com a maior confiança, um químico sobre uma questão de análise, um físico sobre a potência elétrica, um mecânico sobre uma força motriz. Hão de eles, porém, permitir-me, sem que isto afete a estima a que lhes dá direito o seu saber especial, que eu não tenha em melhor conta suas opiniões negativas acerca do Espiritismo, do que o parecer de um arquiteto sobre uma questão de música.
"
